customer_id,plan,internet_service,payment_method,usage,payments,support_tickets,months_active,paperless_billing,senior_citizen,churned
9290-SHCMB,Month-to-month,Fiber optic,Electronic check,96.8500,1235.5500,2,13,1,1,0
0743-HNPFG,One year,DSL,Credit card (automatic),69.7500,3562.5000,1,51,1,0,0
2277-BKJKN,Two year,Fiber optic,Electronic check,99.2000,7213.7500,2,71,1,1,0
9809-IMGCQ,Month-to-month,Fiber optic,Electronic check,96.7000,2082.9500,3,22,1,1,1
5208-HFSBT,Month-to-month,DSL,Credit card (automatic),55.0500,102.7500,2,2,1,0,1
5035-PGZXH,One year,Fiber optic,Electronic check,106.8000,5914.4000,2,56,1,0,0
8695-WDYEA,Month-to-month,DSL,Mailed check,51.2500,51.2500,2,1,0,0,0
6543-JXSOO,One year,DSL,Mailed check,57.7500,1282.8500,1,23,1,0,0
8016-ZMGMO,One year,DSL,Bank transfer (automatic),70.8500,4738.8500,2,66,1,1,0
8605-ITULD,Month-to-month,No,Mailed check,19.5500,19.5500,0,1,0,0,0
3254-YRILK,Month-to-month,Fiber optic,Electronic check,88.2000,1775.8000,3,19,1,1,1
6416-YJTTB,Month-to-month,Fiber optic,Bank transfer (automatic),79.5000,795.6500,1,11,1,0,0
2667-WYLWJ,One year,No,Mailed check,19.7500,145.0000,0,8,1,0,1
4472-VESGY,Month-to-month,Fiber optic,Bank transfer (automatic),98.1500,4993.4000,1,52,0,0,0
3195-TQDZX,Month-to-month,No,Electronic check,20.2500,61.4500,0,3,1,0,0
3128-YOVTD,Month-to-month,Fiber optic,Bank transfer (automatic),79.1500,4018.5500,2,51,1,0,0
0529-ONKER,Month-to-month,Fiber optic,Electronic check,75.6500,1146.6500,3,15,0,1,1
1728-CXQBE,Month-to-month,Fiber optic,Electronic check,94.2500,6081.4000,2,64,1,1,0
7041-TXQJH,Month-to-month,DSL,Credit card (automatic),40.2000,1478.8500,2,37,1,0,0
5014-GSOUQ,Two year,No,Mailed check,19.9500,243.6500,0,13,0,0,0
5724-BIDBU,One year,DSL,Electronic check,55.3500,2633.9500,2,49,1,0,0
0481-SUMCB,One year,Fiber optic,Bank transfer (automatic),102.1500,4735.3500,2,45,1,1,0
1769-GRUIK,Month-to-month,Fiber optic,Electronic check,71.1000,1247.7500,3,18,1,0,0
5240-IJOQT,Month-to-month,Fiber optic,Electronic check,74.7000,74.7000,3,1,1,1,1
8819-WFGGJ,Two year,DSL,Bank transfer (automatic),54.1000,3794.5000,1,68,1,0,0
7427-AUFPY,Two year,No,Credit card (automatic),19.6500,1008.7000,0,54,0,0,0
2811-POVEX,Month-to-month,Fiber optic,Bank transfer (automatic),88.4500,2130.5500,2,23,1,1,0
1092-GANHU,Month-to-month,Fiber optic,Electronic check,76.6500,1313.5500,2,17,1,0,1
7898-PDWQE,Two year,DSL,Credit card (automatic),80.4000,5727.1500,0,71,0,0,0
9972-EWRJS,Two year,No,Bank transfer (automatic),19.2500,1372.9000,0,67,1,0,0
9314-IJWSQ,Month-to-month,Fiber optic,Electronic check,84.8000,1203.9000,3,14,1,0,0
0661-XEYAN,Month-to-month,DSL,Mailed check,25.8000,25.8000,3,1,1,1,1
5799-JRCZO,Two year,No,Credit card (automatic),19.5000,1215.1000,0,63,0,0,0
1921-KYSAY,One year,DSL,Electronic check,68.6000,2877.0500,1,41,1,0,0
6198-RTPMF,Month-to-month,Fiber optic,Electronic check,92.6000,1579.7000,3,17,0,0,0
2924-KHUVI,One year,Fiber optic,Electronic check,100.5500,5514.9500,2,56,1,0,0
1925-GMVBW,Month-to-month,No,Credit card (automatic),20.5500,96.1000,0,5,0,0,0
7881-EVUAD,Month-to-month,DSL,Electronic check,42.6000,72.4000,2,2,1,0,1
6184-DYUOB,Month-to-month,No,Mailed check,19.6000,55.2500,0,3,1,0,0
9207-ZPANB,One year,DSL,Electronic check,67.4500,2443.3000,0,37,0,0,0
5766-XQXMQ,Month-to-month,DSL,Bank transfer (automatic),68.8500,1970.5000,1,29,1,0,1
9327-QSDED,Month-to-month,DSL,Mailed check,43.5500,335.4000,3,8,0,0,0
1656-DRSMG,Month-to-month,Fiber optic,Credit card (automatic),109.8500,7002.9500,1,63,1,0,0
3012-VFFMN,Month-to-month,No,Mailed check,20.6500,158.9500,0,7,0,0,0
2984-AFWNC,Month-to-month,Fiber optic,Electronic check,95.4000,293.1500,3,3,0,0,0
0640-YJTPY,Two year,No,Bank transfer (automatic),21.0000,1493.7500,0,72,0,0,0
8096-LOIST,Month-to-month,DSL,Electronic check,56.2000,1093.4000,3,19,1,0,0
9764-REAFF,Two year,No,Bank transfer (automatic),18.4000,1057.8500,0,59,0,0,0
3703-VAVCL,Month-to-month,Fiber optic,Credit card (automatic),90.0000,190.0500,1,2,0,0,1
7107-UBYKY,Month-to-month,No,Electronic check,25.7500,882.5500,0,35,1,0,0
4881-GQJTW,Month-to-month,No,Credit card (automatic),19.6000,300.4000,0,14,0,0,0
8519-QJGJD,Month-to-month,Fiber optic,Electronic check,75.3500,1025.9500,2,14,0,0,1
7876-DNYAP,Two year,No,Credit card (automatic),19.8000,1436.9500,0,69,0,0,0
7905-NJMXS,Month-to-month,DSL,Electronic check,64.2000,475.0000,1,7,0,1,0
2882-WDTBA,Two year,DSL,Bank transfer (automatic),75.7500,5388.1500,0,69,1,0,0
2091-GPPIQ,Two year,DSL,Electronic check,78.9500,5730.1500,2,72,1,0,0
6326-MTTXK,Month-to-month,Fiber optic,Electronic check,100.8500,819.5500,3,8,0,0,1
5071-FBJFS,Month-to-month,DSL,Electronic check,50.3000,217.1000,2,4,0,0,0
2796-UUZZO,Month-to-month,Fiber optic,Credit card (automatic),80.3000,4896.3500,2,63,1,0,0
2429-AYKKO,Two year,No,Bank transfer (automatic),19.8500,1434.1000,0,72,0,0,0
9798-OPFEM,Two year,No,Electronic check,21.1000,937.1000,0,46,1,0,0
0330-IVZHA,Month-to-month,Fiber optic,Electronic check,69.9500,330.1500,3,5,0,0,1
3794-NFNCH,Month-to-month,DSL,Mailed check,50.0000,1474.9000,2,30,1,0,0
5193-QLVZB,Two year,Fiber optic,Bank transfer (automatic),104.7500,6536.5000,2,63,1,0,0
7114-AEOZE,Two year,No,Bank transfer (automatic),19.8500,1128.1000,0,60,0,0,0
2886-KEFUM,One year,Fiber optic,Electronic check,107.5000,6873.7500,2,63,1,0,1
5522-NYKPB,Month-to-month,Fiber optic,Electronic check,85.9000,2199.0500,2,25,0,0,0
4237-RLAQD,Month-to-month,DSL,Mailed check,45.8500,45.8500,3,1,1,0,1
9957-YODKZ,Month-to-month,Fiber optic,Electronic check,80.8000,457.1000,2,6,1,1,0
6518-KZXCB,Two year,No,Mailed check,25.2500,566.5000,0,22,0,0,0
2245-ADZFJ,Two year,DSL,Bank transfer (automatic),80.5500,2471.6000,2,31,0,0,0
7776-QGYJC,Month-to-month,Fiber optic,Bank transfer (automatic),81.5000,3107.3000,1,39,1,0,0
9313-QOLTZ,Month-to-month,No,Mailed check,20.9000,518.3000,0,26,0,0,0
9651-GTSAQ,One year,Fiber optic,Bank transfer (automatic),106.1000,5769.7500,1,53,1,0,1
3186-BAXNB,Month-to-month,Fiber optic,Electronic check,91.7000,91.7000,2,1,0,0,1
4672-FOTSD,Month-to-month,DSL,Electronic check,67.2500,832.3000,1,12,1,0,0
0637-YLETY,Month-to-month,Fiber optic,Credit card (automatic),95.6000,1555.6500,2,16,1,0,1
9818-XQCUV,Month-to-month,No,Mailed check,20.3500,45.3000,0,2,0,0,0
7338-ERIVA,One year,DSL,Bank transfer (automatic),45.0500,1790.6000,1,39,0,0,0
1157-BQCUW,Month-to-month,Fiber optic,Electronic check,74.9500,74.9500,3,1,1,0,1
8259-NFJTV,Month-to-month,DSL,Mailed check,34.6500,246.6000,1,7,0,0,0
3223-DWFIO,Month-to-month,Fiber optic,Electronic check,69.3500,261.6500,3,4,0,1,0
2660-EMUBI,Month-to-month,Fiber optic,Electronic check,95.3500,898.3500,3,10,1,1,1
6968-GMKPR,Month-to-month,Fiber optic,Electronic check,81.5500,4509.5000,2,55,1,0,0
4751-ERMAN,Two year,DSL,Bank transfer (automatic),75.4000,5480.2500,2,72,1,0,0
1436-ZMJAN,Month-to-month,DSL,Credit card (automatic),67.8000,653.1500,2,10,1,0,0
3292-PBZEJ,Month-to-month,Fiber optic,Electronic check,111.4000,1183.0500,1,11,1,1,0
0799-DDIHE,Month-to-month,DSL,Electronic check,46.3000,639.4500,3,15,0,0,0
3070-FNFZQ,Two year,No,Bank transfer (automatic),20.4000,478.7500,0,23,0,0,0
2812-SFXMJ,Month-to-month,No,Mailed check,20.0500,20.0500,0,1,0,0,0
7675-OZCZG,Month-to-month,DSL,Electronic check,45.0000,127.1000,3,3,0,1,1
5014-WUQMG,One year,Fiber optic,Electronic check,96.1000,4391.4500,1,47,1,0,0
5312-TSZVC,One year,No,Mailed check,19.6500,270.6000,0,15,0,0,0
2003-CKLOR,Month-to-month,Fiber optic,Electronic check,99.5000,6710.5000,2,66,0,0,1
0993-OSGPT,One year,DSL,Bank transfer (automatic),60.6500,3975.9000,1,68,1,1,0
9254-RBFON,One year,Fiber optic,Bank transfer (automatic),98.6000,1704.9500,1,17,0,0,1
1205-WNWPJ,Month-to-month,DSL,Mailed check,59.5000,415.9500,2,7,1,0,1
9391-EOYLI,Month-to-month,Fiber optic,Electronic check,80.4500,950.2000,3,12,1,1,1
7108-DGVUU,One year,DSL,Bank transfer (automatic),71.7000,1497.0500,2,21,0,1,0
2782-JEEBU,Month-to-month,DSL,Mailed check,36.0000,780.1500,2,21,1,0,0
5127-BZENZ,One year,DSL,Bank transfer (automatic),65.2000,3512.1500,2,56,0,0,0
2720-FVBQP,Month-to-month,DSL,Credit card (automatic),48.9500,273.2500,3,6,1,0,0
9906-NHHVC,Two year,DSL,Bank transfer (automatic),53.5000,3517.9000,2,65,1,1,0
4522-XRWWI,One year,DSL,Credit card (automatic),80.4500,3375.9000,1,42,0,0,0
3766-EJLFL,Two year,Fiber optic,Bank transfer (automatic),109.0500,7508.5500,0,68,1,0,0
5939-SXWHM,Two year,No,Bank transfer (automatic),26.3000,1245.0500,0,48,0,0,0
8152-UOBNY,One year,Fiber optic,Electronic check,106.8000,5347.9500,2,50,1,1,0
7351-KYHQH,Month-to-month,DSL,Electronic check,64.9500,493.6500,2,7,1,1,0
7643-RCHXS,Two year,No,Electronic check,19.3500,1263.8500,0,63,0,0,0
8246-SHFGA,Month-to-month,No,Credit card (automatic),21.1000,385.5500,0,17,0,0,0
8387-MOJJT,Month-to-month,Fiber optic,Credit card (automatic),77.9500,3384.0000,3,42,1,0,1
0620-XEFWH,Month-to-month,No,Mailed check,18.8500,84.2000,0,4,0,0,0
6485-QXWWE,Two year,No,Bank transfer (automatic),26.0000,1638.7000,0,62,0,0,0
2761-OCIAX,Month-to-month,Fiber optic,Electronic check,74.7000,165.4000,3,2,1,1,1
7321-VGNKU,Month-to-month,Fiber optic,Electronic check,70.3500,120.2500,3,2,1,0,0
5327-CNLUQ,Two year,Fiber optic,Bank transfer (automatic),96.9000,4473.4500,1,48,1,0,0
7552-KEYGT,Two year,No,Bank transfer (automatic),19.5500,520.5500,0,27,0,0,0
5816-JMLGY,Two year,DSL,Bank transfer (automatic),80.4000,5717.8500,1,70,1,0,0
3068-OMWZA,Month-to-month,Fiber optic,Electronic check,88.8000,88.8000,2,1,1,1,1
2927-QRRQV,One year,Fiber optic,Electronic check,94.6500,4312.5000,2,46,1,0,0
6032-KRXXO,Month-to-month,Fiber optic,Electronic check,90.2500,2755.3500,3,30,1,0,1
7459-RRWQZ,Month-to-month,DSL,Bank transfer (automatic),64.6500,994.5500,2,15,1,0,1
6265-SXWBU,One year,Fiber optic,Credit card (automatic),95.7500,6511.2500,2,69,0,0,0
7941-RCJOW,Two year,No,Credit card (automatic),19.5500,1218.6500,0,65,1,0,0
6374-NTQLP,Two year,Fiber optic,Credit card (automatic),104.1000,7447.7000,0,72,1,1,0
4154-AQUGT,Month-to-month,Fiber optic,Bank transfer (automatic),89.0500,1169.3500,2,13,1,1,1
2387-KDZQY,One year,No,Mailed check,20.1000,279.5000,0,17,1,0,0
3584-WKTTW,One year,Fiber optic,Electronic check,111.5500,5720.3500,0,51,1,0,0
3399-BMLVW,Two year,DSL,Credit card (automatic),60.5000,3121.4500,1,51,0,0,0
1971-DTCZB,Two year,DSL,Bank transfer (automatic),90.9500,6468.6000,0,72,1,0,0
3092-IGHWF,One year,Fiber optic,Electronic check,87.4000,5918.8000,2,67,0,0,1
3374-PZLXD,Month-to-month,No,Mailed check,19.7000,675.6000,0,34,0,0,0
3813-DHBBB,Two year,DSL,Bank transfer (automatic),50.9500,3521.7000,1,67,1,0,0
2812-REYAT,One year,No,Bank transfer (automatic),20.0500,923.1000,0,49,1,0,0
6518-PPLMZ,Two year,No,Mailed check,19.4000,1110.3500,0,53,1,0,0
4939-KYYPY,Month-to-month,DSL,Electronic check,59.4500,1611.6500,1,27,0,0,0
8017-LXHFA,Month-to-month,Fiber optic,Electronic check,94.7500,2293.6000,3,23,1,1,1
5930-GBIWP,Two year,DSL,Credit card (automatic),81.5000,5553.2500,0,69,1,0,0
6022-KOUQO,Month-to-month,DSL,Bank transfer (automatic),29.0500,44.7500,2,2,0,0,0
6352-TWCAU,Month-to-month,Fiber optic,Electronic check,86.4500,3029.1000,3,35,1,0,1
2361-UPSND,One year,DSL,Mailed check,70.6000,3231.0500,1,46,0,0,0
6035-RIIOM,Two year,Fiber optic,Bank transfer (automatic),97.2000,5129.4500,3,54,1,0,0
2929-QNSRW,One year,Fiber optic,Electronic check,98.2500,5508.3500,3,56,1,0,1
1262-OPMFY,Month-to-month,Fiber optic,Bank transfer (automatic),75.7500,655.9000,2,9,1,0,1
9504-DSHWM,Month-to-month,DSL,Bank transfer (automatic),59.2000,1191.2000,1,20,0,0,0
5035-BVCXS,Month-to-month,Fiber optic,Mailed check,75.9000,866.4000,3,11,1,0,0
6267-DCFFZ,Month-to-month,Fiber optic,Electronic check,90.0500,2627.2000,3,30,1,1,0
3533-UVMOM,Two year,DSL,Bank transfer (automatic),70.9500,4741.4500,1,68,0,0,0
2439-LYPMQ,Month-to-month,Fiber optic,Electronic check,102.6000,4009.2000,2,38,1,1,0
4248-QPAVC,Month-to-month,Fiber optic,Bank transfer (automatic),85.3500,1463.4500,1,17,1,1,1
1899-VXWXM,One year,Fiber optic,Credit card (automatic),106.1000,5082.8000,2,48,1,0,1
1478-VPOAD,Month-to-month,DSL,Electronic check,43.8000,43.8000,3,1,0,0,0
9995-HOTOH,Two year,DSL,Electronic check,59.0000,3707.6000,1,63,0,0,0
2988-PLAHS,One year,DSL,Electronic check,69.9500,220.4500,2,3,1,0,0
1371-OJCEK,One year,No,Bank transfer (automatic),24.3500,1133.7000,0,48,0,0,0
4999-IEZLT,One year,DSL,Credit card (automatic),29.4500,1983.1500,2,66,0,0,0
8883-ANODQ,Two year,Fiber optic,Credit card (automatic),84.4000,5746.7500,2,68,1,0,0
4690-LLKUA,Month-to-month,DSL,Electronic check,45.0500,770.6000,3,17,1,1,1
2351-RRBUE,One year,No,Mailed check,20.6500,134.0500,0,7,0,0,0
5980-BDHPY,Two year,DSL,Bank transfer (automatic),87.1000,6230.1000,0,72,1,0,0
1498-DQNRX,Month-to-month,No,Mailed check,19.8500,573.0500,0,29,0,0,0
9469-WEJBT,Month-to-month,Fiber optic,Electronic check,90.3500,3419.3000,1,37,1,0,0
3331-HQDTW,Month-to-month,Fiber optic,Mailed check,109.8000,3587.2500,1,34,1,0,1
9490-DFPMD,Month-to-month,Fiber optic,Electronic check,84.6500,3541.3500,3,42,1,1,1
2581-VKIRT,One year,DSL,Mailed check,65.5000,3801.3000,1,59,0,0,0
5442-XSDCW,Month-to-month,Fiber optic,Bank transfer (automatic),79.5000,868.5000,3,11,1,0,1
7426-WEIJX,Month-to-month,Fiber optic,Electronic check,80.9500,4859.1000,2,60,1,1,0
2851-MMUTZ,Month-to-month,DSL,Mailed check,56.1500,1439.3500,2,27,1,0,0
3049-NDXFL,Month-to-month,Fiber optic,Mailed check,85.8000,85.8000,3,1,0,0,1
8580-AECUZ,Month-to-month,Fiber optic,Electronic check,79.1000,79.1000,3,1,1,1,1
3307-TLCUD,Month-to-month,DSL,Mailed check,34.4000,592.7500,1,17,0,0,0
6625-FLENO,Two year,No,Mailed check,20.7500,1185.9500,0,58,0,0,0
2967-MXRAV,One year,No,Mailed check,18.8000,18.8000,0,1,0,0,0
7963-GQRMY,Month-to-month,DSL,Mailed check,44.3000,134.5000,3,3,0,0,1
8189-HBVRW,Month-to-month,Fiber optic,Electronic check,90.8000,4921.2000,1,53,0,0,0
4163-KIUHY,Month-to-month,No,Electronic check,25.6000,901.2500,0,35,1,0,0
1228-FZFRV,Month-to-month,Fiber optic,Credit card (automatic),105.9500,5341.8000,1,50,0,0,1
3500-NSDOA,Two year,DSL,Credit card (automatic),70.8000,4859.9500,2,68,0,0,0
1171-TYKUR,Month-to-month,No,Electronic check,25.4000,1139.2000,0,47,0,0,0
3761-FLYZI,Month-to-month,Fiber optic,Bank transfer (automatic),108.8000,7082.4500,2,65,1,1,0
2058-DCJBE,Month-to-month,Fiber optic,Electronic check,69.7500,324.6000,3,5,1,0,1
5364-XYIRR,Month-to-month,Fiber optic,Electronic check,94.6500,4812.7500,3,51,1,0,1
4829-AUOAX,Month-to-month,Fiber optic,Bank transfer (automatic),96.0500,4399.5000,3,46,0,0,1
1219-NNDDO,Month-to-month,Fiber optic,Electronic check,76.8500,663.5500,3,9,1,0,0
8388-DMKAE,Two year,No,Mailed check,20.2500,174.6500,0,8,0,0,0
4403-BWPAY,One year,No,Credit card (automatic),24.8000,321.7000,0,14,1,0,0
9659-QEQSY,Month-to-month,Fiber optic,Electronic check,115.6500,5125.5000,0,45,1,0,0
5405-ZMYXQ,Month-to-month,Fiber optic,Credit card (automatic),74.6000,548.9000,3,8,1,0,0
5047-LHVLY,Month-to-month,DSL,Mailed check,50.1500,50.1500,2,1,1,1,1
1442-OKRJE,One year,Fiber optic,Bank transfer (automatic),103.1500,7031.3000,1,66,1,0,0
4737-AQCPU,Two year,DSL,Credit card (automatic),72.1000,5016.6500,0,72,0,0,0
9158-VCTQB,Month-to-month,Fiber optic,Bank transfer (automatic),113.6000,4594.9500,0,41,1,0,1
2808-CHTDM,Two year,No,Mailed check,25.1000,611.4500,0,23,0,0,0
6311-UEUME,Month-to-month,Fiber optic,Electronic check,78.9000,2384.1500,3,29,1,0,1
0793-TWELN,Month-to-month,Fiber optic,Electronic check,80.1500,319.8500,2,4,1,0,0
3283-WCWXT,Two year,No,Mailed check,25.4000,153.3000,0,6,0,0,0
1060-ENTOF,One year,Fiber optic,Credit card (automatic),105.4000,7035.6000,0,67,1,1,0
0999-QXNSA,Month-to-month,DSL,Mailed check,45.7500,344.2000,3,7,1,1,0
5451-MHQOF,One year,No,Mailed check,24.4500,1431.6500,0,56,1,0,0
4836-WNFNO,Two year,No,Credit card (automatic),25.0000,1849.2000,0,72,0,0,0
9225-BZLNZ,Two year,DSL,Electronic check,85.2500,6083.1000,1,72,1,0,0
0354-VXMJC,Two year,No,Credit card (automatic),19.6000,426.6500,0,23,0,0,0
4422-QVIJA,Month-to-month,DSL,Mailed check,50.1500,1655.3500,3,35,0,0,0
9365-SRSZE,Month-to-month,Fiber optic,Electronic check,70.5500,1943.9000,3,27,1,1,0
6839-ITVZJ,Month-to-month,DSL,Electronic check,60.0500,1616.1500,2,26,1,0,1
8332-OSJDW,One year,No,Mailed check,26.4000,314.9500,0,12,0,0,0
4735-BJKOU,Two year,No,Mailed check,20.1500,804.8500,0,40,0,0,0
0274-JKUJR,Month-to-month,DSL,Mailed check,58.8500,465.7000,1,7,0,0,0
5740-YHGTW,Month-to-month,Fiber optic,Credit card (automatic),97.5500,6669.0500,2,70,1,0,0
8917-SZTTJ,Two year,No,Credit card (automatic),19.6500,1161.7500,0,60,0,0,0
1696-MZVAU,One year,DSL,Credit card (automatic),25.2500,947.7500,3,39,1,0,0
7359-WWYJV,Two year,Fiber optic,Credit card (automatic),114.4500,8375.0500,0,72,0,0,0
0375-HVGXO,Month-to-month,DSL,Electronic check,34.7000,34.7000,3,1,1,0,1
4906-ZHGPK,One year,DSL,Electronic check,70.7000,3770.0000,2,54,1,0,0
8593-WHYHV,Month-to-month,Fiber optic,Electronic check,85.3000,264.8000,3,3,1,0,1
3795-GWTRD,Two year,DSL,Credit card (automatic),75.5500,4707.8500,0,63,0,0,0
1298-PHBTI,Two year,Fiber optic,Electronic check,84.8000,6152.4000,2,71,1,0,0
6223-DHJGV,One year,No,Mailed check,20.6500,958.1000,0,42,1,0,0
6961-MJKBO,Two year,No,Bank transfer (automatic),20.4500,943.0000,0,47,0,0,0
6097-EQISJ,One year,Fiber optic,Credit card (automatic),102.4500,6615.1500,2,66,1,0,1
4423-YLHDV,Month-to-month,Fiber optic,Bank transfer (automatic),104.4000,2200.2500,1,21,1,0,1
8158-WPEZG,Month-to-month,DSL,Electronic check,35.6500,425.1000,2,11,1,0,0
0107-YHINA,Month-to-month,Fiber optic,Electronic check,99.7500,99.7500,2,1,1,0,1
4918-FYJNT,Month-to-month,Fiber optic,Electronic check,90.4500,5044.8000,1,55,0,1,0
0727-BNRLG,Two year,Fiber optic,Credit card (automatic),97.6500,6743.5500,1,69,1,0,0
4854-CIDCF,Month-to-month,Fiber optic,Electronic check,73.8500,196.4000,2,3,0,1,0
8640-SDGKB,Month-to-month,DSL,Electronic check,74.4000,299.7000,1,4,1,0,1
3280-MRDOF,Two year,DSL,Credit card (automatic),69.1000,2093.9000,1,30,1,1,0
6435-SRWBJ,Month-to-month,Fiber optic,Electronic check,82.7500,417.7500,1,5,1,0,0
9964-WBQDJ,Two year,No,Credit card (automatic),24.4000,1725.4000,0,71,1,0,0
6303-KFWSL,One year,DSL,Electronic check,55.2500,1620.2000,3,29,1,0,0
1702-CCFNJ,Month-to-month,DSL,Bank transfer (automatic),61.3500,3169.5500,2,52,0,0,0
8932-CZHRQ,One year,DSL,Credit card (automatic),76.7500,5233.2500,1,68,0,0,0
0386-CWRGM,Two year,No,Mailed check,19.4000,967.8500,0,46,0,0,0
5515-RUGKN,Month-to-month,DSL,Credit card (automatic),54.7500,438.0500,3,8,1,0,0
0404-AHASP,Two year,No,Credit card (automatic),19.7000,1421.9000,0,72,0,0,0
7279-NMVJC,One year,No,Bank transfer (automatic),19.9000,323.1500,0,17,0,0,0
2081-VEYEH,Month-to-month,Fiber optic,Electronic check,107.9500,318.6000,1,3,1,0,0
6407-UTSLV,Month-to-month,Fiber optic,Bank transfer (automatic),83.8000,163.7000,3,2,1,1,0
4116-TZAQJ,Month-to-month,Fiber optic,Credit card (automatic),74.2500,639.6500,2,9,1,0,1
9060-HJJRW,One year,DSL,Credit card (automatic),56.4000,2928.5000,2,51,1,0,0
2587-YNLES,Two year,No,Mailed check,20.1000,100.3500,0,6,0,0,0
7398-SKNQZ,Month-to-month,Fiber optic,Electronic check,94.9000,273.2000,3,3,0,0,0
5935-FCCNB,Month-to-month,Fiber optic,Electronic check,94.2000,1608.1500,3,17,1,1,0
1958-RNRKS,Month-to-month,DSL,Electronic check,49.9000,1441.9500,3,30,0,0,0
5136-RGMZO,Month-to-month,DSL,Electronic check,71.0500,2168.1500,2,31,1,0,0
8345-MVDYC,Two year,DSL,Bank transfer (automatic),81.6500,3618.7000,0,45,0,0,0
8226-BXGES,One year,Fiber optic,Bank transfer (automatic),89.4500,5692.6500,1,64,0,0,0
3877-JRJIP,Month-to-month,DSL,Electronic check,59.8500,59.8500,3,1,1,0,1
8375-DKEBR,Month-to-month,Fiber optic,Electronic check,69.6000,69.6000,3,1,1,1,1
9705-IOVQQ,One year,Fiber optic,Electronic check,99.0000,5969.3000,3,61,0,1,0
1015-OWJKI,Month-to-month,No,Mailed check,19.0500,19.0500,0,1,0,0,0
7511-YMXVQ,Month-to-month,DSL,Electronic check,45.4000,418.8000,3,9,1,0,1
2040-XBAVJ,Two year,Fiber optic,Bank transfer (automatic),114.4500,8100.5500,0,72,0,0,0
7551-JOHTI,Month-to-month,No,Mailed check,19.5000,19.5000,0,1,0,0,1
8887-IPQNC,Month-to-month,DSL,Mailed check,44.2500,313.4500,3,7,1,0,0
8646-JCOMS,One year,Fiber optic,Bank transfer (automatic),90.5500,6130.9500,1,66,1,0,0
9804-ICWBG,Month-to-month,Fiber optic,Electronic check,69.9000,69.9000,3,1,1,0,1
1222-KJNZD,Month-to-month,No,Bank transfer (automatic),20.4000,745.3000,0,40,1,0,0
0106-GHRQR,Month-to-month,DSL,Bank transfer (automatic),71.4000,1212.1000,2,16,1,0,0
5318-IXUZF,Month-to-month,Fiber optic,Bank transfer (automatic),87.1500,183.7500,3,2,1,0,1
3768-VHXQO,Two year,No,Credit card (automatic),24.8500,1583.5000,0,67,0,0,0
8952-WCVCD,One year,Fiber optic,Bank transfer (automatic),104.4500,4162.0500,1,41,1,0,0
2418-TPEUN,Two year,No,Credit card (automatic),19.8000,1119.9000,0,56,1,0,0
3963-RYFNS,Two year,Fiber optic,Bank transfer (automatic),116.4500,8013.5500,0,72,1,0,0
3198-VELRD,Month-to-month,Fiber optic,Bank transfer (automatic),84.7500,264.8500,3,3,1,0,1
8540-ZQGEA,Two year,No,Credit card (automatic),20.0500,1102.4000,0,54,0,0,0
1320-REHCS,Month-to-month,Fiber optic,Electronic check,110.7500,5832.0000,1,52,1,1,0
4137-JOPHL,Two year,Fiber optic,Bank transfer (automatic),89.7000,4304.5000,1,50,1,0,0
9436-ZBZCT,Month-to-month,Fiber optic,Electronic check,89.9500,1178.4000,2,14,1,0,1
7801-CEDNV,One year,DSL,Credit card (automatic),48.7000,1421.7500,2,27,0,0,0
2057-BOYKM,Two year,Fiber optic,Bank transfer (automatic),96.6000,6827.5000,0,72,1,1,0
3658-QQJYD,One year,DSL,Credit card (automatic),74.3000,4698.0500,2,62,1,0,0
1803-BGNBD,Month-to-month,DSL,Electronic check,54.3000,654.5000,2,12,1,0,0
0134-XWXCE,One year,DSL,Bank transfer (automatic),74.8500,3268.0500,1,44,0,1,0
6950-TWMYB,Two year,Fiber optic,Bank transfer (automatic),79.9500,4362.0500,2,54,1,0,0
5848-FHRFC,Two year,No,Bank transfer (automatic),20.0500,1386.9000,0,68,0,0,0
2243-FNMMI,Month-to-month,No,Mailed check,19.4000,415.4000,0,20,0,0,0
2511-MORQY,One year,DSL,Bank transfer (automatic),54.9000,2614.1000,2,50,0,0,0
5356-KZCKT,Two year,No,Credit card (automatic),24.4500,1513.6000,0,58,1,0,0
9470-XCCEM,Month-to-month,Fiber optic,Bank transfer (automatic),89.6500,3161.6000,3,35,1,0,0
